order_id,customer_id,customer_name,product_id,product_name,category,quantity,unit_price_eur,discount_pct,tax_rate,total_amount_eur,payment_method,payment_status,order_date,shipping_city,shipping_country,shipping_method,delivery_date,delivery_status,warehouse_id,customer_segment,device_type,return_requested,customer_satisfaction_score,created_at
ORD-2023018412,CUST-580870,Paul Osei,PROD-16941,Nike Pro 3624,Sports,1.0,364.47,0.0,0.19,368.19,credit_card,Refunded,2023-05-07,Essen,DE,Express,2023-10-01,delivered,WH-CGN,Budget,MOBILE,True,4.0,2023-07-20 09:35:00
ORD-2023018413,CUST-447115,Daniel Becker,PROD-17049,IKEA Pro 9703,Books,4.0,604.62,11.06,0.19,831.82,PayPal,Pending,2024-05-08,Nuremberg,GERMANY,express,2023-05-25,delivered,WH-FRA,Premium,Desktop,True,,2023-03-11 07:38:00
ORD-2023018414,CUST-199315,Michael Richter,PROD-70273,Nike Plus 4535,Toys,1.0,455.98,0.0,0.19,724.82,Credit Card,Completed,2023-05-09,Duisburg,DE,Next Day,2024-04-11,Shipped,WH-HAM,Premium,Mobile,True,2.0,2023-10-10 15:24:00
ORD-2023018415,CUST-164076,Max Klein,PROD-23431,Samsung Plus 6006,Sports,3.0,724.64,6.85,0.19,229.97,Credit Card,completed,2023-01-25,Frankfurt,DE,Next Day,2023-04-16,Delivered,WH-CGN,Premium,MOBILE,False,2.0,2023-02-06 12:17:00
ORD-2023018416,CUST-755331,Paul Wolf,PROD-77858,Samsung Pro 2963,Sports,3.0,149.97,0.0,0.19,167.82,Bank Transfer,Pending,04/27/2024,Hanover,DE,Express,05-08-2024,Delivered,WH-MUC,Budget,Tablet,False,3.0,2023-03-14 13:37:00
ORD-2023018417,CUST-591461,Paul Weber,PROD-60974,Bosch Pro 8979,Clothing,1.0,855.74,25.35,0.19,1426.91,Invoice,completed,2024-07-25,Berlin,DE,express,2023-11-29,Delivered,WH-DRS,New,MOBILE,False,4.0,2023-08-04 15:37:00
ORD-2023018418,CUST-723330,Petra Koch,PROD-60972,Adidas Max 6639,Books,1.0,282.73,29.62,0.19,244.27,Credit Card,Failed,2023-01-29,Cologne,DE,express,04/05/2024,Cancelled,WH-HAM,Regular,mobile,True,,2023-10-07 01:22:00
ORD-2023018419,CUST-264052,Anna Wolf,PROD-62047,Apple Max 299,Food,4.0,73.54,0.0,0.19,73.8,credit_card,Refunded,2023-05-04,Nuremberg,Deutschland,Pickup,2023-02-14,delivered,WH-BER,VIP,mobile,False,5.0,2023-04-19 06:39:00
ORD-2023018420,CUST-170015,Petra Mensah,PROD-84294,Adidas Max 6285,Books,3.0,922.29,0.0,0.19,1281.39,credit_card,pending,18-09-2024,Bremen,GERMANY,express,2025-02-23,DELIVERED,WH-BER,New,mobile,False,2.0,2023-03-16 22:35:00
ORD-2023018421,CUST-467476,Lukas Boateng,PROD-55410,Nike Pro 9395,Toys,3.0,589.02,2.23,0.19,740.18,Bank Transfer,Failed,2024-09-27,Bremen,Germany,Standard,2025-09-23,In Transit,WH-FRA,VIP,Mobile,True,,2023-12-10 20:57:00
ORD-2023018422,CUST-767254,Felix Agyeman,PROD-45147,Adidas Plus 2641,Books,1.0,11.23,0.0,0.19,1206.65,Invoice,completed,2023-09-10,Nuremberg,Deutschland,Standard,2025-12-23,Shipped,WH-FRA,Regular,Tablet,False,3.0,2023-04-09 12:58:00
ORD-2023018423,CUST-686317,Emma Sowah,PROD-78906,IKEA Pro 8434,Sports,2.0,639.34,11.9,0.19,590.9,Credit Card,Pending,2024-06-06,Dusseldorf,DE,Pickup,2024-08-21,DELIVERED,WH-HAM,Premium,MOBILE,False,4.0,2023-11-22 15:38:00
ORD-2023018424,CUST-337009,Sarah Meyer,PROD-49144,Nike Max 5702,Food,2.0,782.95,5.94,0.07,1824.69,PayPal,Pending,2025-06-30,Cologne,Deutschland,standard,2023-10-26,Shipped,WH-CGN,New,Mobile,True,5.0,2023-01-27 00:03:00
ORD-2023018425,CUST-461714,Sabine Schulz,PROD-14683,Adidas Plus 1333,Books,1.0,108.61,12.41,0.19,277.92,Invoice,COMPLETED,2025-11-07,Dortmund,Deutschland,standard,06-04-2024,Delivered,WH-HAM,New,Tablet,False,1.0,2023-11-08 12:00:00
ORD-2023018426,CUST-759367,Anna Mensah,PROD-31277,Nike Max 8185,Books,4.0,225.36,0.0,0.19,549.94,Invoice,completed,2024-09-15,Dresden,Deutschland,Next Day,2023-03-20,Shipped,WH-CGN,Regular,Mobile,True,4.0,2023-11-20 18:09:00
ORD-2023018427,CUST-114815,Felix Schulz,PROD-58738,Adidas Max 1531,Clothing,3.0,704.1,10.39,0.19,941.27,credit_card,Completed,2024-10-12,Hanover,GERMANY,standard,2025-05-15,DELIVERED,WH-BER,Premium,mobile,False,N/A,2023-03-22 10:11:00
ORD-2023018428,CUST-301998,Lukas Hoffmann,PROD-24568,Adidas Plus 1406,Beauty,2.0,632.34,0.0,0.19,1642.24,paypal,Completed,2024-05-28,Duisburg,DE,standard,2025-08-12,Cancelled,WH-MUC,Regular,Mobile,True,,2023-03-11 23:56:00
ORD-2023018429,CUST-387918,Felix Schulz,PROD-75681,Adidas Max 9778,Toys,4.0,246.67,26.8,0.07,281.21,Invoice,COMPLETED,2025-01-31,Cologne,Deutschland,Next Day,2023-02-12,delivered,WH-HAM,VIP,MOBILE,True,2.0,2023-04-23 08:29:00
ORD-2023018430,CUST-397992,Anna Meyer,PROD-97251,Samsung Max 7280,Toys,2.0,221.08,0.0,0.19,1667.77,Invoice,Failed,05/07/2025,Berlin,DE,standard,2023-07-25,Delivered,WH-CGN,Regular,mobile,False,4.0,2023-09-01 11:01:00
ORD-2023018431,CUST-960623,Daniel Osei,PROD-34758,Apple Pro 9266,Electronics,3.0,662.12,0.0,0.19,123.51,PayPal,Failed,07/09/2025,Hanover,GERMANY,standard,2023-01-22,In Transit,WH-CGN,New,Desktop,True,4.0,2023-11-07 12:02:00
ORD-2023018432,CUST-546867,Thomas Koch,PROD-36027,Bosch Plus 1389,Books,3.0,687.51,26.97,0.19,65.23,Bank Transfer,completed,2023-01-30,Munich,Deutschland,Pickup,2025-01-02,Cancelled,WH-DRS,Premium,mobile,True,3.0,2023-01-03 20:03:00
ORD-2023018433,CUST-712859,David Agyeman,PROD-80495,Adidas Plus 5326,Sports,3.0,566.98,0.0,0.19,432.37,Klarna,COMPLETED,03-03-2024,Cologne,Germany,standard,2024-02-26,delivered,WH-DRS,New,Tablet,False,,2023-11-19 09:33:00
ORD-2023018434,CUST-864750,Paul Schmidt,PROD-34171,Apple Max 5195,Food,6.0,941.24,0.0,0.19,814.5,Bank Transfer,Completed,2023-03-10,Cologne,Deutschland,Next Day,2025-11-03,Pending,WH-DRS,VIP,MOBILE,False,,2023-06-19 12:45:00
ORD-2023018435,CUST-420602,Daniel Wolf,PROD-37524,Nike Max 9422,Home,2.0,626.59,0.0,0.19,436.18,Invoice,completed,2024-10-05,Berlin,DE,Standard,2025-09-22,Delivered,WH-CGN,Budget,Tablet,False,5.0,2023-10-04 18:53:00
ORD-2023018436,CUST-485115,Michael Fischer,PROD-92568,Bosch Pro 7686,Electronics,6.0,333.18,0.0,0.19,1257.62,Klarna,Completed,06 Feb 2024,Essen,DE,Next Day,2024-04-24,Shipped,WH-FRA,VIP,Desktop,False,2.0,2023-04-02 12:22:00
ORD-2023018437,CUST-754836,Christina Koch,PROD-75221,IKEA Plus 5248,Food,1.0,164.37,0.0,0.19,1764.67,Bank Transfer,completed,2025-12-13,Dortmund,DE,Express,2024-02-29,In Transit,WH-DRS,VIP,Tablet,True,,2023-09-27 13:28:00
ORD-2023018438,CUST-904246,Sabine Richter,PROD-24140,Samsung Pro 4122,Food,4.0,856.14,0.0,0.19,48.62,credit_card,completed,2023-07-13,Stuttgart,Deutschland,Express,2025-09-19,DELIVERED,WH-DRS,Budget,MOBILE,False,5.0,2023-11-13 17:37:00
ORD-2023018439,CUST-522857,Hanna Koch,PROD-76930,Adidas Plus 5792,Books,4.0,611.27,0.0,0.19,877.49,Credit Card,pending,2024-12-28,Munich,DE,Pickup,2025-11-18,In Transit,WH-FRA,Premium,mobile,True,5.0,2023-11-08 03:58:00
ORD-2023018440,CUST-367124,Christina Boateng,PROD-37958,Bosch Max 6958,Books,2.0,120.56,0.0,0.19,1130.07,credit_card,Failed,2024-12-08,Stuttgart,DE,Next Day,2024-12-20,Shipped,WH-HAM,Budget,Desktop,True,3.0,2023-12-18 20:18:00
ORD-2023018441,CUST-688368,Max Wagner,PROD-45774,Samsung Pro 9573,Toys,4.0,394.84,0.0,0.19,1211.51,Klarna,Failed,2025-08-22,Duisburg,Germany,Express,07/22/2023,Shipped,WH-HAM,VIP,Tablet,True,,2023-11-08 06:03:00
ORD-2023018442,CUST-667297,Daniel Schneider,PROD-82051,Adidas Plus 5316,Books,3.0,399.54,2.34,0.19,932.51,credit_card,Pending,21/10/2023,Cologne,GERMANY,standard,21/06/2024,DELIVERED,WH-DRS,New,Tablet,False,,2023-08-02 13:48:00
ORD-2023018443,CUST-772765,Sarah Klein,PROD-87396,IKEA Max 2770,Books,1.0,29.08,0.0,0.19,1459.96,Bank Transfer,pending,2023-08-12,Duisburg,DE,Next Day,2024-04-11,DELIVERED,WH-HAM,Budget,MOBILE,False,,2023-02-10 23:40:00
ORD-2023018444,CUST-791397,Daniel Wagner,PROD-75590,IKEA Max 8267,Toys,2.0,565.02,0.0,0.19,890.36,Invoice,COMPLETED,29/07/2023,Dortmund,Deutschland,Express,04/08/2024,Shipped,WH-DRS,New,Desktop,True,4.0,2023-04-15 10:11:00
ORD-2023018445,CUST-312429,Mia Schmidt,PROD-24461,IKEA Max 8647,Electronics,2.0,567.18,0.0,0.19,1225.0,Klarna,Completed,2024-03-24,Hamburg,DE,standard,2025-10-14,Shipped,WH-FRA,New,MOBILE,True,,2023-04-23 07:10:00
ORD-2023018446,CUST-181239,Max Wolf,PROD-66995,Nike Max 814,Clothing,3.0,328.54,29.32,0.19,1412.85,Klarna,Refunded,2025-06-19,Frankfurt,DE,Next Day,2025-01-17,Cancelled,WH-CGN,Regular,MOBILE,False,2.0,2023-11-23 20:12:00
ORD-2023018447,CUST-721427,Felix Mensah,PROD-47480,Apple Plus 516,Books,7.0,736.9,0.0,0.19,31.04,paypal,Refunded,2024-05-26,Nuremberg,GERMANY,Standard,2025-05-03,DELIVERED,WH-HAM,Budget,mobile,True,5.0,2023-10-10 22:38:00
ORD-2023018448,CUST-259825,Andreas Koch,PROD-77923,Nike Plus 7282,Clothing,5.0,664.34,0.0,0.19,1040.95,PayPal,Refunded,2024-06-03,Dresden,Deutschland,Express,2024-10-27,delivered,WH-DRS,VIP,Mobile,True,5.0,2023-06-23 16:30:00
ORD-2023018449,CUST-207978,Sophie Becker,PROD-31493,Bosch Plus 1412,Sports,4.0,720.17,0.0,0.19,717.22,PayPal,Failed,2025-06-23,Berlin,GERMANY,Pickup,25 Nov 2023,DELIVERED,WH-BER,Regular,Mobile,False,3.0,2023-03-17 01:04:00
ORD-2023018450,CUST-866150,Michael Muller,PROD-40127,Samsung Plus 9350,Beauty,2.0,493.36,0.0,0.19,1018.09,Klarna,Pending,03 Nov 2023,Dresden,GERMANY,Next Day,2024-08-24,delivered,WH-DRS,Budget,Desktop,False,,2023-07-22 19:47:00
ORD-2023018451,CUST-326955,Emma Fischer,PROD-48439,IKEA Max 5018,Food,1.0,238.29,10.86,0.19,143.33,Bank Transfer,COMPLETED,2024-04-17,Dortmund,DE,Standard,2024-12-08,In Transit,WH-FRA,Budget,Mobile,True,,2023-09-06 21:30:00
ORD-2023018452,CUST-393586,Leon Richter,PROD-97234,Samsung Pro 9049,Home,6.0,175.29,0.0,0.07,1722.71,Credit Card,Pending,18-03-2025,Frankfurt,DE,standard,2025-11-09,Delivered,WH-CGN,Premium,MOBILE,True,5.0,2023-09-18 01:23:00
ORD-2023018453,CUST-286987,Lisa Boateng,PROD-34354,IKEA Max 7649,Electronics,1.0,836.82,0.0,0.19,1296.9,credit_card,completed,2024-02-03,Leipzig,Deutschland,Standard,03/01/2024,In Transit,WH-FRA,Premium,Tablet,True,3.0,2023-10-12 22:36:00
ORD-2023018454,CUST-375710,Mia Osei,PROD-65639,IKEA Plus 1567,Clothing,3.0,706.0,16.28,0.07,641.22,paypal,Refunded,2024-08-08,Cologne,Germany,express,2023-09-14,delivered,WH-DRS,Budget,Desktop,False,5.0,2023-10-11 16:25:00
ORD-2023018455,CUST-691040,Lisa Wolf,PROD-25835,IKEA Pro 4026,Electronics,2.0,149.52,0.0,0.07,1321.62,credit_card,completed,13-03-2023,Stuttgart,Deutschland,express,2023-11-18,Cancelled,WH-MUC,Regular,Tablet,True,1.0,2023-12-27 17:24:00
ORD-2023018456,CUST-207292,Leon Weber,PROD-67575,Samsung Max 2181,Books,2.0,131.47,0.0,0.19,213.72,PayPal,completed,08/29/2025,Hamburg,Germany,express,23 May 2025,Delivered,WH-CGN,New,Mobile,True,3.0,2023-07-16 11:23:00
ORD-2023018457,CUST-232858,Lukas Boateng,PROD-60752,Samsung Plus 284,Clothing,5.0,733.91,16.73,0.19,1988.22,credit_card,Failed,2023-07-28,Bremen,DE,Express,2023-08-30,Shipped,WH-FRA,Regular,MOBILE,False,2.0,2023-11-28 19:11:00
ORD-2023018458,CUST-935593,Michael Klein,PROD-35839,Samsung Max 5917,Electronics,2.0,152.52,27.79,0.19,1596.06,Credit Card,pending,2023-09-29,Hanover,Germany,express,23/09/2025,DELIVERED,WH-DRS,VIP,mobile,False,2.0,2023-12-24 18:10:00
ORD-2023018459,CUST-647689,Paul Agyeman,PROD-83698,IKEA Max 7857,Books,1.0,478.09,12.64,0.19,1887.12,Invoice,completed,2023-06-17,Dresden,DE,Next Day,2024-03-01,In Transit,WH-DRS,Premium,MOBILE,True,3.0,2023-12-11 04:23:00
ORD-2023018460,CUST-715846,Hanna Hoffmann,PROD-61202,IKEA Pro 1959,Beauty,2.0,201.94,7.08,0.19,1002.36,PayPal,COMPLETED,2024-09-17,Berlin,Deutschland,Standard,2024-08-13,Shipped,WH-CGN,Budget,Mobile,True,N/A,2023-12-23 07:45:00
ORD-2023018461,CUST-776153,Sarah Sowah,PROD-75853,Apple Max 7503,Books,3.0,490.68,0.0,0.19,1453.0,Credit Card,COMPLETED,2024-12-27,Duisburg,DE,standard,2024-06-24,DELIVERED,WH-FRA,Premium,Tablet,False,,2023-07-05 16:05:00
ORD-2023018462,CUST-903266,Christina Richter,PROD-25727,Apple Plus 1772,Beauty,3.0,542.68,0.0,0.19,1952.88,paypal,Pending,10 Jan 2023,Munich,Germany,Standard,2025-09-29,Pending,WH-HAM,Regular,MOBILE,True,5.0,2023-08-14 12:16:00
ORD-2023018463,CUST-501548,Anna Fischer,PROD-16473,Apple Pro 5519,Food,5.0,459.5,0.0,0.07,1888.33,Bank Transfer,COMPLETED,2024-12-27,Hamburg,DE,Express,20-02-2025,Pending,WH-MUC,New,Mobile,True,2.0,2023-03-19 13:11:00
ORD-2023018464,CUST-446198,Hanna Fischer,PROD-28455,Samsung Max 7080,Beauty,7.0,885.43,0.0,0.19,613.52,credit_card,Failed,16/12/2023,Dortmund,DE,standard,2025-01-04,Delivered,WH-CGN,VIP,Mobile,True,5.0,2023-11-27 19:07:00
ORD-2023018465,CUST-703618,Max Agyeman,PROD-84302,IKEA Max 8691,Home,5.0,817.81,0.0,0.19,1066.61,Klarna,Refunded,2023-01-04,Dresden,DE,Pickup,2023-11-25,Shipped,WH-MUC,Premium,Tablet,True,2.0,2023-08-22 18:41:00
ORD-2023018466,CUST-909478,Sarah Klein,PROD-10130,Nike Pro 8994,Clothing,1.0,425.12,0.0,0.19,357.11,Credit Card,Completed,2025-07-30,Cologne,GERMANY,Next Day,2023-05-14,DELIVERED,WH-DRS,Budget,Mobile,True,N/A,2023-06-03 00:26:00
ORD-2023018467,CUST-994854,Leon Schulz,PROD-24232,Nike Max 9995,Food,3.0,162.68,0.0,0.19,1246.31,paypal,Completed,27 Sep 2024,Hanover,Deutschland,standard,2024-10-13,DELIVERED,WH-CGN,Regular,Desktop,False,,2023-03-16 11:40:00
ORD-2023018468,CUST-720935,Petra Wagner,PROD-56328,Apple Max 7290,Toys,2.0,437.79,0.0,0.19,1194.93,Credit Card,Refunded,2025-03-19,Dortmund,Germany,Next Day,09/23/2025,Pending,WH-FRA,Budget,MOBILE,False,3.0,2023-09-22 02:32:00
ORD-2023018469,CUST-734152,Paul Fischer,PROD-85890,Bosch Pro 8602,Beauty,1.0,984.71,14.62,0.19,1790.08,paypal,Failed,2024-03-10,Bremen,GERMANY,Pickup,2025-09-04,Delivered,WH-DRS,Regular,mobile,False,1.0,2023-02-16 06:47:00
ORD-2023018470,CUST-390704,Thomas Sowah,PROD-95592,IKEA Plus 1664,Toys,2.0,516.22,0.0,0.07,797.46,Klarna,COMPLETED,2023-03-28,Leipzig,GERMANY,Next Day,31-12-2024,delivered,WH-MUC,Regular,Mobile,False,,2023-10-28 13:54:00
ORD-2023018471,CUST-946514,Emma Mensah,PROD-34883,IKEA Pro 677,Electronics,4.0,444.37,0.07,0.07,1193.56,Invoice,Refunded,2024-11-18,Dresden,DE,Pickup,2025-05-06,DELIVERED,WH-HAM,Premium,MOBILE,False,,2023-04-19 10:56:00
ORD-2023018472,CUST-873078,Leon Richter,PROD-83152,Apple Plus 6700,Electronics,3.0,976.24,21.62,0.19,729.79,Credit Card,completed,2024-05-31,Dusseldorf,Germany,Express,30 Jul 2024,Delivered,WH-FRA,Regular,Desktop,False,1.0,2023-03-06 03:11:00
ORD-2023018473,CUST-745804,Thomas Weber,PROD-63818,Bosch Pro 9727,Books,1.0,123.8,20.95,0.19,1798.25,Invoice,Failed,2024-01-27,,DE,Next Day,2025-07-15,delivered,WH-MUC,VIP,Desktop,False,2.0,2023-11-07 05:39:00
ORD-2023018474,CUST-800969,Mia Wolf,PROD-15923,Samsung Plus 6583,Toys,3.0,332.73,0.0,0.19,829.26,paypal,pending,2023-09-16,Essen,Deutschland,Express,2024-03-01,Delivered,WH-HAM,Regular,Tablet,True,,2023-09-27 21:06:00
ORD-2023018475,CUST-596403,Emma Muller,PROD-63596,Nike Plus 8719,Beauty,2.0,957.57,0.0,0.07,917.79,PayPal,pending,2025-04-06,Essen,GERMANY,Express,2024-05-14,DELIVERED,WH-BER,Regular,Tablet,True,3.0,2023-08-11 15:04:00
ORD-2023018476,CUST-319473,Andreas Osei,PROD-60947,IKEA Plus 2939,Toys,1.0,545.39,0.0,0.19,1752.86,PayPal,completed,2024-04-25,Hanover,Germany,Pickup,2024-11-18,delivered,WH-FRA,Regular,Desktop,True,,2023-08-20 00:57:00
ORD-2023018477,CUST-276264,Lukas Klein,PROD-59181,Bosch Pro 445,Toys,1.0,57.19,0.0,0.07,659.77,Credit Card,Pending,2024-03-08,Cologne,DE,Express,2023-11-08,Delivered,WH-FRA,Premium,mobile,False,,2023-10-14 13:10:00
ORD-2023018478,CUST-102800,Sabine Klein,PROD-23264,Adidas Max 4728,Sports,1.0,381.06,0.0,0.07,1713.61,paypal,Refunded,02 May 2024,Dresden,GERMANY,Express,20 Dec 2025,Shipped,WH-HAM,VIP,Desktop,True,3.0,2023-05-26 05:59:00
ORD-2023018479,CUST-921417,Petra Klein,PROD-27627,Apple Max 4727,Home,1.0,419.44,8.62,0.19,1640.79,Invoice,Refunded,2023-05-22,Stuttgart,Germany,Express,2023-05-28,Shipped,WH-DRS,New,MOBILE,False,N/A,2023-12-21 07:59:00
ORD-2023018480,CUST-343092,Petra Mensah,PROD-65040,IKEA Plus 6825,Toys,1.0,914.5,22.87,0.19,1197.65,paypal,Completed,2023-04-26,Munich,DE,Standard,2025-07-01,Delivered,WH-BER,VIP,MOBILE,True,1.0,2023-04-28 04:49:00
ORD-2023018481,CUST-326957,Lukas Schmidt,PROD-91578,IKEA Pro 9713,Beauty,4.0,656.34,13.02,0.19,156.29,paypal,Pending,2025-08-08,Essen,GERMANY,standard,2025-10-07,In Transit,WH-MUC,New,mobile,True,,2023-05-23 23:33:00
ORD-2023018482,CUST-195775,Sophie Meyer,PROD-48749,Samsung Max 3898,Electronics,1.0,965.99,23.39,0.19,203.32,PayPal,COMPLETED,2023-10-06,Stuttgart,Deutschland,Next Day,2024-02-04,In Transit,WH-BER,VIP,mobile,False,5.0,2023-11-19 21:13:00
ORD-2023018483,CUST-942377,David Schneider,PROD-43195,Bosch Max 2828,Toys,1.0,983.74,0.0,0.19,977.96,Invoice,COMPLETED,2024-09-12,Berlin,Germany,express,2025-07-16,Delivered,WH-BER,Premium,Mobile,False,,2023-01-04 06:07:00
ORD-2023018484,CUST-744794,Anna Wagner,PROD-24139,Samsung Max 1086,Clothing,5.0,715.42,0.0,0.19,1176.15,Credit Card,Completed,2023-07-24,Duisburg,GERMANY,express,2023-10-25,Cancelled,WH-FRA,Budget,MOBILE,False,,2023-03-11 22:47:00
ORD-2023018485,CUST-253607,Michael Schulz,PROD-97797,Bosch Pro 7274,Clothing,7.0,135.25,13.09,0.19,200.74,Credit Card,Completed,2023-05-22,Stuttgart,GERMANY,Express,2025-02-27,Shipped,WH-BER,New,Desktop,False,2.0,2023-07-18 00:13:00
ORD-2023018486,CUST-250295,David Wolf,PROD-41805,Adidas Pro 8867,Food,2.0,682.0,0.0,0.19,1700.28,paypal,COMPLETED,2024-09-07,Munich,Deutschland,Standard,2023-03-21,Cancelled,WH-CGN,Regular,Tablet,True,,2023-04-24 22:46:00
ORD-2023018487,CUST-272824,Felix Klein,PROD-90945,Nike Plus 7834,Food,1.0,953.97,0.0,0.19,599.92,Bank Transfer,completed,2023-04-12,Bremen,Deutschland,express,2023-12-16,Pending,WH-HAM,Budget,Mobile,True,5.0,2023-11-09 09:16:00
ORD-2023018488,CUST-598560,Sophie Bauer,PROD-25632,Bosch Pro 7169,Clothing,3.0,304.4,0.0,0.19,1083.8,paypal,Failed,2024-12-03,Bremen,Deutschland,Next Day,2025-06-14,In Transit,WH-DRS,Regular,mobile,False,,2023-04-15 01:56:00
ORD-2023018489,CUST-100258,Sabine Sowah,PROD-28075,Apple Pro 8595,Home,40.0,635.49,20.71,0.19,1946.03,Klarna,Completed,2023-07-15,Frankfurt,Deutschland,standard,2023-11-10,Cancelled,WH-CGN,New,mobile,True,,2023-08-03 13:35:00
ORD-2023018490,CUST-439044,Paul Meyer,PROD-64263,Samsung Max 3784,Books,2.0,135.39,15.61,0.19,1062.53,Bank Transfer,Failed,2023-01-02,Nuremberg,DE,Pickup,2025-02-05,Cancelled,WH-BER,Budget,Desktop,False,3.0,2023-10-05 08:06:00
ORD-2023018491,CUST-181566,Paul Meyer,PROD-89863,Samsung Max 4770,Electronics,3.0,822.21,8.66,0.19,288.5,Bank Transfer,Failed,2023-02-21,Nuremberg,DE,Next Day,2025-03-15,Delivered,WH-FRA,Regular,Mobile,False,N/A,2023-11-06 15:21:00
ORD-2023018492,CUST-154724,Sophie Agyeman,PROD-11575,Bosch Max 8830,Books,1.0,883.68,0.0,0.19,1381.86,Invoice,Failed,2025-12-18,Duisburg,Deutschland,Standard,2024-12-05,Cancelled,WH-DRS,VIP,Mobile,False,,2023-11-25 11:51:00
ORD-2023018493,CUST-243628,Sarah Wolf,PROD-77030,Apple Max 3299,Clothing,2.0,370.7,0.0,0.19,1910.51,Credit Card,pending,2024-03-12,Berlin,DE,Pickup,2025-08-31,delivered,WH-BER,Regular,Tablet,True,1.0,2023-09-14 14:18:00
ORD-2023018494,CUST-636561,Sabine Hoffmann,PROD-22251,Samsung Pro 2480,Books,3.0,18.03,0.0,0.07,321.75,Invoice,Completed,16 Aug 2023,Berlin,DE,Express,2023-07-04,Delivered,WH-CGN,New,Tablet,True,3.0,2023-08-25 05:23:00
ORD-2023018495,CUST-946446,Paul Koch,PROD-62531,Nike Pro 1149,Beauty,2.0,46.64,0.0,0.19,1764.79,Invoice,Failed,03/31/2023,Cologne,DE,Pickup,2023-03-03,DELIVERED,WH-HAM,New,mobile,True,5.0,2023-12-24 13:34:00
ORD-2023018496,CUST-561047,Petra Sowah,PROD-46469,Nike Max 1336,Sports,1.0,329.14,0.0,0.19,1517.78,Klarna,completed,2023-03-13,Dusseldorf,DE,Pickup,2024-06-23,delivered,WH-CGN,New,mobile,False,3.0,2023-12-20 12:52:00
ORD-2023018497,CUST-546070,Leon Fischer,PROD-81871,IKEA Plus 1273,Clothing,1.0,245.36,0.0,0.19,789.39,Klarna,Completed,2023-03-12,Dusseldorf,GERMANY,Next Day,2023-11-10,Shipped,WH-FRA,Premium,mobile,False,,2023-03-09 09:48:00
ORD-2023018498,CUST-797137,Hanna Schneider,PROD-97809,Bosch Plus 6906,Sports,1.0,968.89,0.0,0.19,1032.35,PayPal,completed,2024-03-11,Duisburg,GERMANY,Standard,2025-10-04,DELIVERED,WH-HAM,New,Mobile,False,1.0,2023-10-13 19:24:00
ORD-2023018499,CUST-594601,Lisa Schneider,PROD-25589,Apple Pro 6990,Clothing,1.0,940.58,0.0,0.19,1785.08,Klarna,Refunded,11/15/2024,Dusseldorf,GERMANY,Express,2024-05-04,delivered,WH-CGN,Premium,mobile,False,,2023-09-04 10:40:00
ORD-2023018500,CUST-442978,Hanna Boateng,PROD-28336,Adidas Plus 2948,Food,1.0,870.48,0.0,0.19,1176.91,credit_card,completed,2023-10-20,Hamburg,DE,Pickup,2023-09-24,In Transit,WH-FRA,New,MOBILE,False,,2023-02-23 12:37:00
ORD-2023018501,CUST-417255,Andreas Osei,PROD-99300,Nike Max 6321,Food,1.0,756.25,7.71,0.19,72.87,Invoice,Refunded,2025-10-13,Hamburg,Germany,Next Day,2024-06-18,Shipped,WH-MUC,Premium,mobile,True,5.0,2023-07-10 14:04:00
ORD-2023018502,CUST-624681,Hanna Boateng,PROD-47659,Bosch Plus 1773,Electronics,4.0,665.77,0.0,0.19,1887.89,credit_card,COMPLETED,2025-01-29,Bremen,DE,Express,16-12-2025,DELIVERED,WH-MUC,Premium,Tablet,False,,2023-11-21 08:47:00
ORD-2023018503,CUST-896925,Anna Meyer,PROD-50386,Adidas Plus 6074,Food,2.0,977.36,24.18,0.07,216.48,Bank Transfer,Pending,31 Dec 2023,Cologne,DE,express,08/12/2025,Cancelled,WH-CGN,VIP,MOBILE,False,,2023-05-21 19:43:00
ORD-2023018504,CUST-222994,Daniel Meyer,PROD-84796,Bosch Pro 2985,Clothing,3.0,710.84,0.81,0.19,1638.52,Credit Card,completed,2024-02-11,Essen,GERMANY,Standard,30/06/2023,Pending,WH-BER,Budget,MOBILE,False,,2023-04-19 09:45:00
ORD-2023018505,CUST-352468,David Wolf,PROD-29787,Nike Pro 9968,Books,1.0,625.85,27.98,0.19,1388.86,paypal,Pending,2024-04-19,Cologne,DE,Express,2025-11-29,DELIVERED,WH-CGN,Regular,Desktop,False,,2023-08-25 18:06:00
ORD-2023018506,CUST-687354,Sabine Sowah,PROD-88921,Apple Max 1876,Books,3.0,941.62,0.0,0.19,1743.56,Credit Card,completed,2023-10-26,Duisburg,Germany,Pickup,2023-08-28,Pending,WH-DRS,Budget,Tablet,True,3.0,2023-06-11 23:31:00
ORD-2023018507,CUST-512349,Mia Meyer,PROD-51017,Samsung Plus 9895,Clothing,5.0,260.91,25.23,0.19,457.44,PayPal,completed,2024-12-06,Stuttgart,Germany,express,2024-04-10,Shipped,WH-CGN,New,Tablet,True,5.0,2023-08-21 13:37:00
ORD-2023018508,CUST-495637,Max Sowah,PROD-21806,Bosch Max 1069,Clothing,3.0,883.68,15.48,0.19,1846.08,Credit Card,Completed,2024-04-22,Bremen,GERMANY,Next Day,2023-06-09,delivered,WH-FRA,New,Tablet,False,,2023-10-21 08:51:00
